model,target_end_date,scale,rel_wis
Karlen-pypm,2022-11-12,natural,0.7873280487167928
MOCOS-agent1,2022-11-12,natural,0.8895371833186523
MUNI-ARIMA,2022-11-12,natural,1.6956190441987882
SDSC_ISG-TrendModel,2022-11-12,natural,1.295832738431522
ULZF-SEIRC19SI,2022-11-12,natural,1.187424296918274
USC-SIkJalpha,2022-11-12,natural,0.8508581871060834
UpgUmibUsi-MultiBayes,2022-11-12,natural,0.8362229741808891
epiMOX-SUIHTER,2022-11-12,natural,0.33267082625391664
itwm-dSEIR,2022-11-12,natural,1.9007989947709076
EuroCOVIDhub-baseline,2022-11-19,log,1.1258975064198031
EuroCOVIDhub-ensemble,2022-11-19,log,1
HZI-AgeExtendedSEIR,2022-11-19,log,0.8726632919552428
ICM-agentModel,2022-11-19,log,1.1900281121813805
ILM-EKF,2022-11-19,log,1.1203221022766021
ITWW-county_repro,2022-11-19,log,13.892177258233232
Karlen-pypm,2022-11-19,log,0.8018651344454383
MOCOS-agent1,2022-11-19,log,0.9408858003906129
MUNI-ARIMA,2022-11-19,log,1.4685118732964864
SDSC_ISG-TrendModel,2022-11-19,log,1.0006147739390363
ULZF-SEIRC19SI,2022-11-19,log,0.3954972623880669
USC-SIkJalpha,2022-11-19,log,1.0635105412174009
UpgUmibUsi-MultiBayes,2022-11-19,log,0.2326079468717202
epiMOX-SUIHTER,2022-11-19,log,0.4398792405268466
itwm-dSEIR,2022-11-19,log,2.1659541390418324
EuroCOVIDhub-baseline,2022-11-19,natural,0.9926808685428513
EuroCOVIDhub-ensemble,2022-11-19,natural,1
HZI-AgeExtendedSEIR,2022-11-19,natural,0.8084961901257692
ICM-agentModel,2022-11-19,natural,1.040502897259101
ILM-EKF,2022-11-19,natural,1.0467484144597177
ITWW-county_repro,2022-11-19,natural,5.194431805913581
Karlen-pypm,2022-11-19,natural,0.657468392053493
MOCOS-agent1,2022-11-19,natural,0.8304977055835113
MUNI-ARIMA,2022-11-19,natural,1.9475957004167552
SDSC_ISG-TrendModel,2022-11-19,natural,0.9991706667258631
ULZF-SEIRC19SI,2022-11-19,natural,0.34359390564356806
USC-SIkJalpha,2022-11-19,natural,1.1743570305240256
UpgUmibUsi-MultiBayes,2022-11-19,natural,0.21551495342780327
epiMOX-SUIHTER,2022-11-19,natural,0.5242098179204912
itwm-dSEIR,2022-11-19,natural,1.6878533842255246
EuroCOVIDhub-baseline,2022-11-26,log,1.0321694706704927
EuroCOVIDhub-ensemble,2022-11-26,log,1
HZI-AgeExtendedSEIR,2022-11-26,log,0.9349681359746654
ICM-agentModel,2022-11-26,log,1.00245698415996
ILM-EKF,2022-11-26,log,1.1855348602359237
ITWW-county_repro,2022-11-26,log,13.264810440263734
Karlen-pypm,2022-11-26,log,1.2639583198867375
MOCOS-agent1,2022-11-26,log,1.2298816283550242
MUNI-ARIMA,2022-11-26,log,1.0858042281268627
SDSC_ISG-TrendModel,2022-11-26,log,1.6891579051127064
ULZF-SEIRC19SI,2022-11-26,log,1.141690807266146
USC-SIkJalpha,2022-11-26,log,0.9614102962091708
UpgUmibUsi-MultiBayes,2022-11-26,log,1.357018629090673
itwm-dSEIR,2022-11-26,log,3.16877792400296
EuroCOVIDhub-baseline,2022-11-26,natural,0.8855944553325842
EuroCOVIDhub-ensemble,2022-11-26,natural,1
HZI-AgeExtendedSEIR,2022-11-26,natural,0.8561546888317036
ICM-agentModel,2022-11-26,natural,0.6894141818513256
ILM-EKF,2022-11-26,natural,1.114298054232515
ITWW-county_repro,2022-11-26,natural,4.738239794730839
Karlen-pypm,2022-11-26,natural,1.0618461467667908
MOCOS-agent1,2022-11-26,natural,1.1925062200794854
MUNI-ARIMA,2022-11-26,natural,1.096735750806168
SDSC_ISG-TrendModel,2022-11-26,natural,1.2772799367755123
ULZF-SEIRC19SI,2022-11-26,natural,1.1418355103415725
USC-SIkJalpha,2022-11-26,natural,1.1257001929083459
UpgUmibUsi-MultiBayes,2022-11-26,natural,1.2059146457380416
itwm-dSEIR,2022-11-26,natural,2.5054508759580743
EuroCOVIDhub-baseline,2022-12-03,log,1.5251315573907782
EuroCOVIDhub-ensemble,2022-12-03,log,1
HZI-AgeExtendedSEIR,2022-12-03,log,0.9377721114010898
ICM-agentModel,2022-12-03,log,0.856085562730895
ILM-EKF,2022-12-03,log,1.3171255594783418
ITWW-county_repro,2022-12-03,log,10.231448209444652
Karlen-pypm,2022-12-03,log,1.5176211011832044
MOCOS-agent1,2022-12-03,log,0.7556605745750605
MUNI-ARIMA,2022-12-03,log,1.5128650477678405
SDSC_ISG-TrendModel,2022-12-03,log,2.437490597895232
ULZF-SEIRC19SI,2022-12-03,log,0.2363819912380153
USC-SIkJalpha,2022-12-03,log,0.9755214855550896
UpgUmibUsi-MultiBayes,2022-12-03,log,1.8821545672494955
itwm-dSEIR,2022-12-03,log,1.8156785119249854
EuroCOVIDhub-baseline,2022-12-03,natural,1.6414494431589892
EuroCOVIDhub-ensemble,2022-12-03,natural,1
HZI-AgeExtendedSEIR,2022-12-03,natural,1.0828084483190472
ICM-agentModel,2022-12-03,natural,0.759054025998878
ILM-EKF,2022-12-03,natural,1.2485522535047806
ITWW-county_repro,2022-12-03,natural,3.6877392603668655
Karlen-pypm,2022-12-03,natural,1.4841003178239431
MOCOS-agent1,2022-12-03,natural,0.7787762408526839
MUNI-ARIMA,2022-12-03,natural,1.8863306634815216
SDSC_ISG-TrendModel,2022-12-03,natural,1.9550870691458107
ULZF-SEIRC19SI,2022-12-03,natural,0.25199348646571484
USC-SIkJalpha,2022-12-03,natural,1.0196886013198025
UpgUmibUsi-MultiBayes,2022-12-03,natural,1.7633509576070325
itwm-dSEIR,2022-12-03,natural,1.7005518736008487
EuroCOVIDhub-baseline,2022-12-10,log,1.138906596815458
EuroCOVIDhub-ensemble,2022-12-10,log,1
HZI-AgeExtendedSEIR,2022-12-10,log,0.658655998621712
ICM-agentModel,2022-12-10,log,1.3354682694137932
ILM-EKF,2022-12-10,log,1.1269540517661374
ITWW-county_repro,2022-12-10,log,7.54007120436914
Karlen-pypm,2022-12-10,log,1.2801236427709237
MOCOS-agent1,2022-12-10,log,0.714770432744088
MUNI-ARIMA,2022-12-10,log,1.0794404254888186
SDSC_ISG-TrendModel,2022-12-10,log,1.6632380592936382
ULZF-SEIRC19SI,2022-12-10,log,0.8278276082456005
USC-SIkJalpha,2022-12-10,log,1.1474281432918376
UpgUmibUsi-MultiBayes,2022-12-10,log,0.3632297956036938
itwm-dSEIR,2022-12-10,log,1.6614483262542106
EuroCOVIDhub-baseline,2022-12-10,natural,1.1252558831288026
EuroCOVIDhub-ensemble,2022-12-10,natural,1
HZI-AgeExtendedSEIR,2022-12-10,natural,0.8072967545837788
ICM-agentModel,2022-12-10,natural,1.1224544277454347
ILM-EKF,2022-12-10,natural,1.0951564497870927
ITWW-county_repro,2022-12-10,natural,2.5947588204024523
Karlen-pypm,2022-12-10,natural,1.2389542387426533
MOCOS-agent1,2022-12-10,natural,0.6620310844767903
MUNI-ARIMA,2022-12-10,natural,1.3923321039707046
SDSC_ISG-TrendModel,2022-12-10,natural,1.4352025019290713
ULZF-SEIRC19SI,2022-12-10,natural,0.9873662918385384
USC-SIkJalpha,2022-12-10,natural,1.1618856657080292
UpgUmibUsi-MultiBayes,2022-12-10,natural,0.35428516329751425
itwm-dSEIR,2022-12-10,natural,1.1983207868343608
EuroCOVIDhub-baseline,2022-12-17,log,1.1236431887328804
EuroCOVIDhub-ensemble,2022-12-17,log,1
HZI-AgeExtendedSEIR,2022-12-17,log,0.7960164340159984
ICM-agentModel,2022-12-17,log,0.8765320230549856
ILM-EKF,2022-12-17,log,1.1146181731523288
Karlen-pypm,2022-12-17,log,0.8833654297195437
MOCOS-agent1,2022-12-17,log,0.5672947732532688
MUNI-ARIMA,2022-12-17,log,1.0520352078105932
SDSC_ISG-TrendModel,2022-12-17,log,1.7298504800999945
ULZF-SEIRC19SI,2022-12-17,log,0.36170590879318454
USC-SIkJalpha,2022-12-17,log,1.6177971986081894
UpgUmibUsi-MultiBayes,2022-12-17,log,0.17027220070867524
itwm-dSEIR,2022-12-17,log,1.1273834448586626
EuroCOVIDhub-baseline,2022-12-17,natural,1.0331600035812478
EuroCOVIDhub-ensemble,2022-12-17,natural,1
HZI-AgeExtendedSEIR,2022-12-17,natural,0.81390536394925606
ICM-agentModel,2022-12-17,natural,0.7636205187281451
ILM-EKF,2022-12-17,natural,1.0713192262874174
Karlen-pypm,2022-12-17,natural,0.9329666137463466
MOCOS-agent1,2022-12-17,natural,0.5449095642392662
MUNI-ARIMA,2022-12-17,natural,1.3233105765652418
SDSC_ISG-TrendModel,2022-12-17,natural,1.4192027557275617
ULZF-SEIRC19SI,2022-12-17,natural,0.4258862971305832
USC-SIkJalpha,2022-12-17,natural,1.5986786819098382
UpgUmibUsi-MultiBayes,2022-12-17,natural,0.1700294888194703
itwm-dSEIR,2022-12-17,natural,0.728692699978076
EuroCOVIDhub-baseline,2022-12-24,log,1.2160330520777947
EuroCOVIDhub-ensemble,2022-12-24,log,1
HZI-AgeExtendedSEIR,2022-12-24,log,0.9410408337804033
ICM-agentModel,2022-12-24,log,0.6565225042413999
ILM-EKF,2022-12-24,log,1.0277969070218946
Karlen-pypm,2022-12-24,log,0.647896004587975
MOCOS-agent1,2022-12-24,log,0.5828147708778515
MUNI-ARIMA,2022-12-24,log,1.288619758101573
SDSC_ISG-TrendModel,2022-12-24,log,0.9834746328824356
ULZF-SEIRC19SI,2022-12-24,log,0.20723051570204115
USC-SIkJalpha,2022-12-24,log,1.866156674544443
UpgUmibUsi-MultiBayes,2022-12-24,log,0.6658642134798892
itwm-dSEIR,2022-12-24,log,0.5631935671785462
EuroCOVIDhub-baseline,2022-12-24,natural,1.0443580369935226
EuroCOVIDhub-ensemble,2022-12-24,natural,1
HZI-AgeExtendedSEIR,2022-12-24,natural,0.8927184279120404
ICM-agentModel,2022-12-24,natural,0.6228875993509664
ILM-EKF,2022-12-24,natural,1.032039332305342
Karlen-pypm,2022-12-24,natural,0.827125154793828
MOCOS-agent1,2022-12-24,natural,0.6303845257174275
MUNI-ARIMA,2022-12-24,natural,1.251635433267976
SDSC_ISG-TrendModel,2022-12-24,natural,0.8855128820080351
ULZF-SEIRC19SI,2022-12-24,natural,0.21950258137148407
USC-SIkJalpha,2022-12-24,natural,1.7654600582976185
UpgUmibUsi-MultiBayes,2022-12-24,natural,0.7014077545190837
itwm-dSEIR,2022-12-24,natural,0.6389169329843178
EuroCOVIDhub-baseline,2022-12-31,log,1.3380572815211258
EuroCOVIDhub-ensemble,2022-12-31,log,1
HZI-AgeExtendedSEIR,2022-12-31,log,1.0723075453540076
ICM-agentModel,2022-12-31,log,0.37157157734209234
ILM-EKF,2022-12-31,log,1.0383350627310801
Karlen-pypm,2022-12-31,log,0.9717177665981079
MOCOS-agent1,2022-12-31,log,0.5279348115056889
MUNI-ARIMA,2022-12-31,log,1.3738480813941218
SDSC_ISG-TrendModel,2022-12-31,log,0.8224540814761501
ULZF-SEIRC19SI,2022-12-31,log,0.28472067498380454
USC-SIkJalpha,2022-12-31,log,1.8179000659917268
itwm-dSEIR,2022-12-31,log,0.6873492370972162
EuroCOVIDhub-baseline,2022-12-31,natural,1.1331944192598347
EuroCOVIDhub-ensemble,2022-12-31,natural,1
HZI-AgeExtendedSEIR,2022-12-31,natural,1.0402845905114588
ICM-agentModel,2022-12-31,natural,0.4962563012551257
ILM-EKF,2022-12-31,natural,1.1514727743268558
Karlen-pypm,2022-12-31,natural,0.9862334926737149
MOCOS-agent1,2022-12-31,natural,0.5816862628483613
MUNI-ARIMA,2022-12-31,natural,1.2428326552861808
SDSC_ISG-TrendModel,2022-12-31,natural,0.8809899600361117
ULZF-SEIRC19SI,2022-12-31,natural,0.34346464983140856
USC-SIkJalpha,2022-12-31,natural,1.663569338251057
itwm-dSEIR,2022-12-31,natural,0.8173506285271537
EuroCOVIDhub-baseline,2023-01-07,log,1.5784068349522142
EuroCOVIDhub-ensemble,2023-01-07,log,1
HZI-AgeExtendedSEIR,2023-01-07,log,1.2303380141298148
ICM-agentModel,2023-01-07,log,1.0912352379745769
ILM-EKF,2023-01-07,log,1.069451077342915
Karlen-pypm,2023-01-07,log,0.9187527887956185
MOCOS-agent1,2023-01-07,log,0.5763863433511685
MUNI-ARIMA,2023-01-07,log,1.3241279748848347
SDSC_ISG-TrendModel,2023-01-07,log,1.2998641776915245
ULZF-SEIRC19SI,2023-01-07,log,0.4841461886535547
USC-SIkJalpha,2023-01-07,log,1.8280110129306697
UpgUmibUsi-MultiBayes,2023-01-07,log,1.346317481853272
itwm-dSEIR,2023-01-07,log,0.6132394258044537
EuroCOVIDhub-baseline,2023-01-07,natural,1.3897647092152252
EuroCOVIDhub-ensemble,2023-01-07,natural,1
HZI-AgeExtendedSEIR,2023-01-07,natural,1.264849903138518
ICM-agentModel,2023-01-07,natural,1.5300415055409242
ILM-EKF,2023-01-07,natural,1.1186126289913707
Karlen-pypm,2023-01-07,natural,1.157311045285065
MOCOS-agent1,2023-01-07,natural,0.6830403148299735
MUNI-ARIMA,2023-01-07,natural,1.3746335880807723
SDSC_ISG-TrendModel,2023-01-07,natural,1.3921125011179456
ULZF-SEIRC19SI,2023-01-07,natural,0.5710163748661145
USC-SIkJalpha,2023-01-07,natural,1.7052047409934292
UpgUmibUsi-MultiBayes,2023-01-07,natural,1.4548304314451417
itwm-dSEIR,2023-01-07,natural,0.7067212377151249
EuroCOVIDhub-baseline,2023-01-14,log,1.521283554184386
EuroCOVIDhub-ensemble,2023-01-14,log,1
HZI-AgeExtendedSEIR,2023-01-14,log,1.4099510854723798
ICM-agentModel,2023-01-14,log,0.7101542721233953
ILM-EKF,2023-01-14,log,1.0998275185251276
Karlen-pypm,2023-01-14,log,0.7666089193102472
MOCOS-agent1,2023-01-14,log,0.9725266987236892
MUNI-ARIMA,2023-01-14,log,1.3355773711222005
SDSC_ISG-TrendModel,2023-01-14,log,2.030501851810075
ULZF-SEIRC19SI,2023-01-14,log,1.2823398546891829
USC-SIkJalpha,2023-01-14,log,1.6167031772058131
UpgUmibUsi-MultiBayes,2023-01-14,log,2.046299882955662
itwm-dSEIR,2023-01-14,log,1.5981248190599722
EuroCOVIDhub-baseline,2023-01-14,natural,1.256261628211471
EuroCOVIDhub-ensemble,2023-01-14,natural,1
HZI-AgeExtendedSEIR,2023-01-14,natural,1.190425756955221
ICM-agentModel,2023-01-14,natural,0.7478178633449395
ILM-EKF,2023-01-14,natural,1.0162223303628093
Karlen-pypm,2023-01-14,natural,0.5255915090533163
MOCOS-agent1,2023-01-14,natural,1.0412668254479633
MUNI-ARIMA,2023-01-14,natural,1.2704983822098994
SDSC_ISG-TrendModel,2023-01-14,natural,1.7343415400635478
ULZF-SEIRC19SI,2023-01-14,natural,1.114122358041277
USC-SIkJalpha,2023-01-14,natural,1.5371042315102448
UpgUmibUsi-MultiBayes,2023-01-14,natural,1.8955340180215134
itwm-dSEIR,2023-01-14,natural,1.3362348274489415
EuroCOVIDhub-baseline,2023-01-21,log,1.417908725366727
EuroCOVIDhub-ensemble,2023-01-21,log,1
HZI-AgeExtendedSEIR,2023-01-21,log,1.0676822387054683
ICM-agentModel,2023-01-21,log,1.145603619433952
ILM-EKF,2023-01-21,log,1.0402014112716051
Karlen-pypm,2023-01-21,log,0.31012072260152446
MOCOS-agent1,2023-01-21,log,1.6200177003288716
MUNI-ARIMA,2023-01-21,log,1.288371967121864
SDSC_ISG-TrendModel,2023-01-21,log,2.0274179763540086
ULZF-SEIRC19SI,2023-01-21,log,1.402203705930047
USC-SIkJalpha,2023-01-21,log,1.176070066057512
UpgUmibUsi-MultiBayes,2023-01-21,log,0.8396117999596568
epiforecasts-EpiNow2,2023-01-21,log,1.8394629463343424
itwm-dSEIR,2023-01-21,log,1.4238216066793616
EuroCOVIDhub-baseline,2023-01-21,natural,1.6188083194570784
EuroCOVIDhub-ensemble,2023-01-21,natural,1
HZI-AgeExtendedSEIR,2023-01-21,natural,1.1448151875514516
ICM-agentModel,2023-01-21,natural,1.189988126091985
ILM-EKF,2023-01-21,natural,1.1034165393550515
Karlen-pypm,2023-01-21,natural,0.33331754609180436
MOCOS-agent1,2023-01-21,natural,2.00381514551416
MUNI-ARIMA,2023-01-21,natural,1.9595251709159407
SDSC_ISG-TrendModel,2023-01-21,natural,2.299025017958648
ULZF-SEIRC19SI,2023-01-21,natural,1.4658257457832624
USC-SIkJalpha,2023-01-21,natural,1.2652349775700777
UpgUmibUsi-MultiBayes,2023-01-21,natural,0.9840461409874234
epiforecasts-EpiNow2,2023-01-21,natural,1.959318099012873
itwm-dSEIR,2023-01-21,natural,1.2152893065366457
EuroCOVIDhub-baseline,2023-01-28,log,1.9014216057310176
EuroCOVIDhub-ensemble,2023-01-28,log,1
HZI-AgeExtendedSEIR,2023-01-28,log,1.652832408680816
ICM-agentModel,2023-01-28,log,1.6601006448335238
ILM-EKF,2023-01-28,log,1.0492837649675906
Karlen-pypm,2023-01-28,log,0.639847507670886
MOCOS-agent1,2023-01-28,log,2.0196298184577213
MUNI-ARIMA,2023-01-28,log,1.4457997679613137
SDSC_ISG-TrendModel,2023-01-28,log,1.699531457567082
ULZF-SEIRC19SI,2023-01-28,log,1.0692576138926135
USC-SIkJalpha,2023-01-28,log,1.041990332650625
UpgUmibUsi-MultiBayes,2023-01-28,log,1.2680561192421902
epiforecasts-EpiNow2,2023-01-28,log,1.8496983155786846
itwm-dSEIR,2023-01-28,log,2.5459993082983665
EuroCOVIDhub-baseline,2023-01-28,natural,2.3459090686395965
EuroCOVIDhub-ensemble,2023-01-28,natural,1
HZI-AgeExtendedSEIR,2023-01-28,natural,1.8105187245521492
ICM-agentModel,2023-01-28,natural,1.6484145407568784
ILM-EKF,2023-01-28,natural,1.0498220809722567
Karlen-pypm,2023-01-28,natural,0.23676015805850958
MOCOS-agent1,2023-01-28,natural,2.354078116091939
MUNI-ARIMA,2023-01-28,natural,2.422519215877586
SDSC_ISG-TrendModel,2023-01-28,natural,1.4714976631806154
ULZF-SEIRC19SI,2023-01-28,natural,1.0882771180854258
USC-SIkJalpha,2023-01-28,natural,1.0716195787088523
UpgUmibUsi-MultiBayes,2023-01-28,natural,1.2462665409305085
epiforecasts-EpiNow2,2023-01-28,natural,1.4722871550193701
itwm-dSEIR,2023-01-28,natural,1.6034428469854982
EuroCOVIDhub-baseline,2023-02-04,log,1.6418699979268983
EuroCOVIDhub-ensemble,2023-02-04,log,1
HZI-AgeExtendedSEIR,2023-02-04,log,1.2270561517382272
ICM-agentModel,2023-02-04,log,2.0019443439734927
ILM-EKF,2023-02-04,log,1.1930015040354265
Karlen-pypm,2023-02-04,log,0.8112506543461889
MOCOS-agent1,2023-02-04,log,1.6658395336894447
MUNI-ARIMA,2023-02-04,log,1.6180149703762465
SDSC_ISG-TrendModel,2023-02-04,log,1.820101983058596
ULZF-SEIRC19SI,2023-02-04,log,1.5557425112565229
USC-SIkJalpha,2023-02-04,log,0.9107234517655318
UpgUmibUsi-MultiBayes,2023-02-04,log,0.705711800704393
epiforecasts-EpiNow2,2023-02-04,log,1.4429330071447553
itwm-dSEIR,2023-02-04,log,3.5894179586294515
EuroCOVIDhub-baseline,2023-02-04,natural,2.242810593389427
EuroCOVIDhub-ensemble,2023-02-04,natural,1
HZI-AgeExtendedSEIR,2023-02-04,natural,1.7585502110548148
ICM-agentModel,2023-02-04,natural,2.6378001434742453
ILM-EKF,2023-02-04,natural,1.320596816809483
Karlen-pypm,2023-02-04,natural,0.45650753301581765
MOCOS-agent1,2023-02-04,natural,2.2738652643702406
MUNI-ARIMA,2023-02-04,natural,3.3637527171443917
SDSC_ISG-TrendModel,2023-02-04,natural,1.9912398481657787
ULZF-SEIRC19SI,2023-02-04,natural,1.8761681662498424
USC-SIkJalpha,2023-02-04,natural,0.8548746137811093
UpgUmibUsi-MultiBayes,2023-02-04,natural,0.939293495674776
epiforecasts-EpiNow2,2023-02-04,natural,1.5360762894429862
itwm-dSEIR,2023-02-04,natural,2.4691929751641135
EuroCOVIDhub-baseline,2023-02-11,log,2.062897999364709
EuroCOVIDhub-ensemble,2023-02-11,log,1
HZI-AgeExtendedSEIR,2023-02-11,log,1.2046459817043573
ICM-agentModel,2023-02-11,log,2.7931616539840074
ILM-EKF,2023-02-11,log,1.0704132539682276
Karlen-pypm,2023-02-11,log,0.9454442629139794
MOCOS-agent1,2023-02-11,log,1.4886740333757391
MUNI-ARIMA,2023-02-11,log,1.7166104125437591
SDSC_ISG-TrendModel,2023-02-11,log,2.4047918071098056
ULZF-SEIRC19SI,2023-02-11,log,1.3086237441098445
USC-SIkJalpha,2023-02-11,log,0.8820293620229307
UpgUmibUsi-MultiBayes,2023-02-11,log,2.0006297761118805
epiforecasts-EpiNow2,2023-02-11,log,1.9972176997599291
itwm-dSEIR,2023-02-11,log,4.9257299378664765
EuroCOVIDhub-baseline,2023-02-11,natural,3.0131500009423253
EuroCOVIDhub-ensemble,2023-02-11,natural,1
HZI-AgeExtendedSEIR,2023-02-11,natural,1.8801208623069356
ICM-agentModel,2023-02-11,natural,4.641062122730119
ILM-EKF,2023-02-11,natural,1.268398736239821
Karlen-pypm,2023-02-11,natural,0.618626238230507
MOCOS-agent1,2023-02-11,natural,1.8208802246922562
MUNI-ARIMA,2023-02-11,natural,3.40031261487666
SDSC_ISG-TrendModel,2023-02-11,natural,2.3257106808366284
ULZF-SEIRC19SI,2023-02-11,natural,2.033246919166285
USC-SIkJalpha,2023-02-11,natural,0.9068737981855055
UpgUmibUsi-MultiBayes,2023-02-11,natural,2.6718904854542544
epiforecasts-EpiNow2,2023-02-11,natural,1.8247357621581037
itwm-dSEIR,2023-02-11,natural,2.988905126346493
EuroCOVIDhub-baseline,2023-02-18,log,1.6384376992118355
EuroCOVIDhub-ensemble,2023-02-18,log,1
HZI-AgeExtendedSEIR,2023-02-18,log,1.259246752401734
ICM-agentModel,2023-02-18,log,0.6259839697136373
ILM-EKF,2023-02-18,log,1.0244687866503053
Karlen-pypm,2023-02-18,log,1.4727099227595697
MOCOS-agent1,2023-02-18,log,0.7128696900886274
MUNI-ARIMA,2023-02-18,log,1.3177343115777351
SDSC_ISG-TrendModel,2023-02-18,log,2.6509006456149473
ULZF-SEIRC19SI,2023-02-18,log,1.6568622955872023
USC-SIkJalpha,2023-02-18,log,1.169154738457834
UpgUmibUsi-MultiBayes,2023-02-18,log,0.40728253653401586
epiforecasts-EpiNow2,2023-02-18,log,1.7057990452200058
itwm-dSEIR,2023-02-18,log,2.5270788030333384
EuroCOVIDhub-baseline,2023-02-18,natural,2.1873532687559765
EuroCOVIDhub-ensemble,2023-02-18,natural,1
HZI-AgeExtendedSEIR,2023-02-18,natural,1.8138941397008896
ICM-agentModel,2023-02-18,natural,0.8544163819030107
ILM-EKF,2023-02-18,natural,1.0810818148541141
Karlen-pypm,2023-02-18,natural,1.247072210457189
MOCOS-agent1,2023-02-18,natural,0.9195935850621193
MUNI-ARIMA,2023-02-18,natural,1.734671398341489
SDSC_ISG-TrendModel,2023-02-18,natural,2.8574979337103206
ULZF-SEIRC19SI,2023-02-18,natural,2.0925977338170405
USC-SIkJalpha,2023-02-18,natural,1.2501454647800345
UpgUmibUsi-MultiBayes,2023-02-18,natural,0.5555025934367543
epiforecasts-EpiNow2,2023-02-18,natural,1.5759046650851705
itwm-dSEIR,2023-02-18,natural,1.6269005799974294
EuroCOVIDhub-baseline,2023-02-25,log,1.5992295603212987
EuroCOVIDhub-ensemble,2023-02-25,log,1
HZI-AgeExtendedSEIR,2023-02-25,log,1.609013588745907
ICM-agentModel,2023-02-25,log,1.590933632667725
ILM-EKF,2023-02-25,log,1.020767031880984
Karlen-pypm,2023-02-25,log,1.524448249810807
MOCOS-agent1,2023-02-25,log,1.0198822068521591
MUNI-ARIMA,2023-02-25,log,1.1755191603634771
SDSC_ISG-TrendModel,2023-02-25,log,1.2740783522369061
ULZF-SEIRC19SI,2023-02-25,log,1.8111050174491152
USC-SIkJalpha,2023-02-25,log,1.172670726763329
UpgUmibUsi-MultiBayes,2023-02-25,log,0.8245903753153622
epiforecasts-EpiNow2,2023-02-25,log,1.7166415603264769
itwm-dSEIR,2023-02-25,log,2.8441714683901655
EuroCOVIDhub-baseline,2023-02-25,natural,1.9144541921559393
EuroCOVIDhub-ensemble,2023-02-25,natural,1
HZI-AgeExtendedSEIR,2023-02-25,natural,2.1662425094100772
ICM-agentModel,2023-02-25,natural,2.0589817724191
ILM-EKF,2023-02-25,natural,1.0382417960658779
Karlen-pypm,2023-02-25,natural,1.1458414490733786
MOCOS-agent1,2023-02-25,natural,1.242956777226353
MUNI-ARIMA,2023-02-25,natural,1.6411112268000356
SDSC_ISG-TrendModel,2023-02-25,natural,1.2845864789870336
ULZF-SEIRC19SI,2023-02-25,natural,2.110644958801131
USC-SIkJalpha,2023-02-25,natural,1.2530978631464527
UpgUmibUsi-MultiBayes,2023-02-25,natural,1.0749980540743536
epiforecasts-EpiNow2,2023-02-25,natural,2.0087210947490095
itwm-dSEIR,2023-02-25,natural,2.721034510867273
EuroCOVIDhub-baseline,2023-03-04,log,1.664908542555947
EuroCOVIDhub-ensemble,2023-03-04,log,1
HZI-AgeExtendedSEIR,2023-03-04,log,1.3439073193340016
ICM-agentModel,2023-03-04,log,0.8304261944534005
ILM-EKF,2023-03-04,log,1.0383001097247064
MOCOS-agent1,2023-03-04,log,0.7412600731442489
